id_odsp,league,season,fthg,ftag,odd_h,odd_d,odd_a
bsPjn0I5/,D1,2013,1,0,1.78,3.95,5.4
byhY0d5s/,F1,2013,3,4,2.08,3.3,4.47
C6vdqb2O/,D1,2013,0,2,3.05,3.83,2.52
CGXcPaN2/,I1,2013,2,2,2.2,3.2,4.2
dS565xcQ/,F1,2013,0,2,3.45,3.33,2.42
ERpEFpzL/,SP1,2013,5,0,1.29,6.6,13
h4OfoKXB/,D1,2013,1,1,1.53,4.8,7.31
hCd5H658/,SP1,2013,5,1,1.19,8.8,18.59
M1sa8UEI/,E0,2013,2,2,2.67,3.4,3.06
O0ha7bSD/,F1,2013,4,0,1.78,3.8,5.75
Op8E1uIh/,D1,2013,0,1,8,4.84,1.48
pAqG0Gp2/,I1,2013,2,1,1.14,9.8,29
pvLnmt3a/,D1,2013,4,2,1.57,4.7,7.1
r9kEoJ5J/,E0,2013,1,3,2.2,3.45,3.97
tMI92L2n/,D1,2013,0,1,2.38,3.6,3.3
U51WMZSI/,E0,2013,0,2,3.77,3.6,2.22
vDIemwyr/,F1,2013,1,0,2.16,3.4,4
W2e9GQKE/,SP1,2013,3,2,2,3.7,4.4
YkvvEXbG/,SP1,2013,4,2,1.6,4.59,7.13
zuC4oH5f/,F1,2013,0,0,2.16,3.41,4.09
2ii36IsK/,F1,2013,1,0,3.7,3.25,2.35
4x1BePrk/,SP1,2013,2,1,1.41,5.2,9.65
6JpC1dVe/,I1,2013,0,0,2.61,3.4,3.15
AF17d5Tr/,SP1,2013,0,2,2.22,3.35,4.09
Aii33I0q/,I1,2013,2,2,2.56,3.33,3.2
dpBS9KNF/,I1,2013,3,1,1.87,3.55,5.7
EL5X8vwM/,I1,2013,2,0,1.42,5.09,9.9
EVA8pyL0/,F1,2013,5,0,1.67,3.95,6.8
I3Hancjl/,F1,2013,1,0,1.58,4.33,7.6
IgCOA089/,I1,2013,0,0,2.25,3.3,4
Iu5Ffqbe/,SP1,2013,0,0,4.4,3.6,2.04
IVcSNFDC/,E0,2013,1,1,3.24,3.55,3.3
jcw0rIHU/,D1,2013,2,1,2.58,3.35,3.1
lj6BRcEm/,E0,2013,2,1,1.29,6.2,13
MalIpwLP/,E0,2013,2,2,2.25,4.5,8.19
Ofe72xGk/,I1,2013,1,3,2.46,3.25,3.57
OWCKBtg3/,I1,2013,3,4,1.67,4.2,6.8
St5FQHTg/,E0,2013,0,0,1.32,6,12
SUlIE4kR/,SP1,2013,0,2,2.43,3.4,3.3
WfNbpvmI/,D1,2013,0,0,2.52,3.65,3.1
z78NOeb6/,E0,2013,1,0,1.91,3.8,4.59
dG9JPyq0/,E0,2013,1,2,2.6,3.35,3.2
hC4y8bhS/,I1,2013,1,1,2.12,3.65,3.92
vegOhNS7/,SP1,2013,2,1,1.67,4.05,6.4
lpsbtVop/,D1,2013,3,1,1.79,3.85,5.4
QPW450CD/,SP1,2013,3,3,2.87,3.52,2.8
Yg6GDZlm/,F1,2013,0,0,4.09,3.52,2.1
0rBnm1Kd/,D1,2013,1,6,7.7,4.9,1.49
2y7I0aXb/,D1,2013,4,0,1.32,6.2,12.48
6L9iT34K/,SP1,2013,0,4,2.41,3.5,3.3
dKNLsA4o/,E0,2013,1,1,1.81,4,5.09
f37CEFZt/,F1,2013,0,2,2.75,3.2,3.22
f3osazzf/,F1,2013,0,1,6,4.13,1.71
fFqwJQRp/,E0,2013,0,0,7.83,5.09,1.47
hQaVccHH/,D1,2013,2,2,2.24,3.57,3.6
KSTd7Ms1/,SP1,2013,2,1,2.16,3.55,3.85
lQpobfk0/,F1,2013,4,2,2.42,3.32,3.5
nZPAMc7L/,I1,2013,0,2,3.7,3.55,2.25
O0zl9rDl/,SP1,2013,1,0,1.86,3.85,5
phvfdYJC/,F1,2013,4,2,2.4,3.25,3.8
r7t2uk1j/,D1,2013,1,2,1.88,3.85,4.8
SGqkcE46/,F1,2013,4,1,1.91,3.75,4.7
t0sw0GKm/,F1,2013,1,1,2.36,3.35,3.62
tpVluHrm/,E0,2013,3,1,1.3,6.5,14
txVh82Sf/,SP1,2013,3,3,3.2,3.65,2.38
vZ9jnLZ2/,D1,2013,2,2,2.84,3.53,2.74
WABMaJn5/,D1,2013,2,2,2.81,3.51,2.82
WvNdDgU7/,I1,2013,2,3,3.85,3.55,2.18
WYN1xFS5/,E0,2013,2,0,1.53,4.59,8.36
z7Uhvybg/,E0,2013,1,1,2.38,3.43,3.52
0t6oGepk/,I1,2013,1,1,2.1,3.5,4.2
A1AQbw2B/,D1,2013,2,0,2.35,3.55,3.58
ANRPtUJi/,E0,2013,0,2,7,4.09,1.63
EkT06tc7/,SP1,2013,5,0,1.32,5.8,13
IkM9zgcI/,E0,2013,0,3,1.9,3.6,5.14
j7W1OJx9/,I1,2013,1,1,1.85,3.62,5.5
lMUqJeRP/,F1,2013,3,1,2.06,3.4,4.59
Mcu6v9Gd/,D1,2013,2,0,2.62,3.45,3.1
OrwbehZI/,F1,2013,0,0,2,3.6,4.4
pAypAOcr/,SP1,2013,0,2,2.54,3.75,2.9
SUAmUqkE/,SP1,2013,0,3,7.9,5,1.49
tdPELHMR/,I1,2013,2,0,2.9,3.5,2.66
vX4kFFae/,I1,2013,1,2,3,3.5,2.63
xnRuKyCJ/,F1,2013,3,0,1.94,3.55,5.45
Yg4gEZE1/,I1,2013,1,1,2.66,3.25,3.1
Yq1uxw78/,I1,2013,0,3,2.04,3.45,4.59
YVL6NwhF/,I1,2013,0,0,2.42,3.21,3.55
zeEeSNJQ/,SP1,2013,0,3,6.78,4.5,1.61
r5BtHyVr/,I1,2013,0,2,4.59,3.5,2
x40NNsSs/,SP1,2013,1,0,1.92,3.8,4.65
nyZJtpWS/,E0,2013,0,0,1.75,3.95,5.72
dAOgzr9d/,E0,2013,1,0,1.35,6,13
OdQox4vp/,E0,2013,0,3,5.61,4,1.73
pOxIvc0r/,E0,2013,2,2,5.75,3.85,1.79
naDbpa4F/,D1,2013,1,0,2.62,3.45,3.25
xn3X9ilC/,F1,2013,1,2,2.4,3.4,3.53
xQybzLBm/,SP1,2013,1,1,2.44,3.5,3.21
4b62fmli/,E0,2013,2,0,2.48,3.5,3.16
4pRTulZc/,E0,2013,0,1,6.65,4.5,1.58
6qhvKaR6/,SP1,2013,1,1,2.18,3.5,3.8
Cz0qycME/,I1,2013,1,1,2,3.5,4.87
EFtnyeR1/,D1,2013,2,1,1.83,3.9,5.2
GrDKV3Bj/,E0,2013,1,1,2.46,3.5,3.2
hh0RuslQ/,SP1,2013,1,0,1.18,9.19,21
ImmwwHdk/,D1,2013,0,3,2.04,3.8,4
l8ZpWX6P/,E0,2013,0,0,2.29,3.45,3.65
Qo8uIwdJ/,SP1,2013,3,1,6.3,6.8,11
QstKUfar/,I1,2013,1,0,2.38,3.35,3.5
SIUTav42/,D1,2013,1,0,3.75,3.7,2.15
UN23qJJL/,D1,2013,5,0,1.43,5.4,9.5
v3JtwnJG/,E0,2013,2,1,1.83,3.8,5.33
vclZwcsq/,D1,2013,1,6,8.5,5.12,1.45
W82y9B3I/,F1,2013,1,0,1.39,4.84,12.72
WAylyQmT/,E0,2013,1,0,3.51,3.45,2.38
Ye9fouk9/,D1,2013,2,0,1.5,5.05,9.65
YPIpx6YM/,E0,2013,0,2,2.21,3.35,4.09
YVgWLLdf/,SP1,2013,5,1,1.72,4.11,5.7
0CxrxyCe/,D1,2013,0,1,2,3.55,4.5
2TAKCg4g/,F1,2013,3,1,2.44,3.3,3.77
8E17rwZR/,D1,2013,2,1,2.64,3.55,2.95
8QVuGSAo/,F1,2013,1,2,4.34,3.6,2.02
8YP4iqYp/,F1,2013,3,0,1.42,4.9,11.28
CbrWRhq1/,I1,2013,1,0,2.2,3.45,3.9
fsYiDQf4/,F1,2013,0,1,1.93,3.6,5.11
hAaTQCb7/,I1,2013,1,1,1.18,9.07,26.59
K03iZziR/,I1,2013,0,1,2.31,3.3,3.75
KSkSM1sl/,SP1,2013,0,0,3.2,3.5,2.48
ne9yJJtD/,SP1,2013,0,1,2.7,3.6,2.8
nHUqFnQi/,F1,2013,0,1,2.37,3.25,3.8
OraTAXY5/,F1,2013,2,2,2.86,3.2,2.94
p4nFlGjE/,I1,2013,4,3,1.54,4.45,8.19
ryQXv8l4/,E0,2013,2,2,2.2,3.75,3.7
ShgzLuC0/,SP1,2013,0,2,2.52,3.45,3.2
tA4mzHyL/,I1,2013,3,2,1.44,4.87,9.4
vkdNtNYJ/,SP1,2013,1,1,2.4,3.55,3.3
vopOTEEl/,I1,2013,1,0,1.77,3.85,5.7
W0bXPWDD/,I1,2013,1,1,2.15,3.05,4.8
xhEGWqdp/,E0,2013,3,1,2.9,3.35,2.86
Y7qSSYTf/,I1,2013,1,1,2.42,3.25,3.63
0CKxvS3A/,E0,2013,3,0,1.29,6.8,14
bZxfy1ds/,SP1,2013,2,1,2.25,3.5,3.75
tK9OBDJa/,F1,2013,4,2,1.52,4.49,9.36
tvUmE6ub/,F1,2013,1,2,1.97,3.6,4.59
6at2ZvRg/,SP1,2013,2,2,1.9,3.7,4.9
Mu6PlEe1/,D1,2013,2,3,2.46,3.63,3.35
U32y522p/,F1,2013,3,3,1.4,5.09,11
0W4TmYA7/,D1,2013,1,2,4.2,3.7,2.02
2F3frsed/,E0,2013,2,2,3.4,3.55,2.38
2yNtcxlL/,D1,2013,1,0,1.44,5.4,8.92
69TXbbJ8/,D1,2013,1,0,1.3,6.7,15
b7jJmz6K/,I1,2013,1,1,2.88,2.5,4
bDoMUGuP/,SP1,2013,1,2,2.85,3.71,3.84
CUdNkP2M/,E0,2013,0,6,3.3,3.55,2.4
dbMpdd3R/,D1,2013,3,1,2.11,3.65,3.9
fk0np3Qq/,E0,2013,0,3,1.81,3.9,5.09
fyHKUFGu/,I1,2013,0,1,3.7,3.45,2.25
GA1ZP3vA/,F1,2013,0,0,2.48,3.3,3.5
h61Lkfte/,D1,2013,3,0,2.29,3.66,3.65
Kr8QRP9c/,F1,2013,0,0,2.82,3.3,3.1
lCajqNuj/,E0,2013,1,0,2.18,3.2,4.3
nX6xX6Mh/,SP1,2013,3,2,2.34,3.5,3.5
OMP89rfT/,F1,2013,0,0,1.81,3.7,5.6
pWQ4AOvN/,F1,2013,0,1,2.92,3.25,2.88
v73UYSit/,SP1,2013,2,2,4.8,3.95,1.85
vHbFioY9/,E0,2013,1,0,4.34,6.8,7.9
vRNAwjrD/,I1,2013,0,3,10,5.6,1.38
WjDCiGBr/,D1,2013,2,1,1.95,3.8,4.4
x6NdCpAA/,F1,2013,2,1,3.35,3.27,3.1
xK2VQqP3/,F1,2013,0,2,3,3.25,2.9
YT2YXn7n/,SP1,2013,0,1,2.5,3.45,3.45
YwbJj5mG/,E0,2013,2,1,1.26,6.7,15.52
CEWgsYrl/,I1,2013,0,1,3.05,3.15,2.83
EF2HjzRl/,D1,2013,0,0,2.25,3.6,3.6
GdM0B4PG/,F1,2013,0,1,7.1,4.3,1.6
htEKlqIS/,E0,2013,0,0,2.54,3.6,3
IHMExAcJ/,I1,2013,4,0,1.56,4.59,7.4
j5Vcthbf/,I1,2013,1,0,2.1,3.7,3.9
jHLCRiFt/,E0,2013,2,0,1.43,5.09,9.5
KMnIVdQI/,SP1,2013,1,1,3.15,3.57,2.48
OpOxbIYE/,D1,2013,4,1,1.55,4.84,6.7
p4O6vWS6/,I1,2013,0,0,2.7,3.36,2.96
pju6Ybt0/,SP1,2013,4,2,2.42,3.65,3.15
QamEWxBC/,SP1,2013,0,1,1.95,3.7,4.5
rk56g73c/,E0,2013,1,1,2.35,3.75,3.35
ruSkrETs/,I1,2013,0,3,4.59,3.6,2
SEUAXIe6/,SP1,2013,2,1,1.67,4.2,6.4
SlLv4MHj/,F1,2013,3,1,1.99,3.57,4.84
th9MS5fi/,F1,2013,1,1,2.85,3.25,2.98
tWuOnfLQ/,I1,2013,4,2,1.3,6,15
YTK2uCD0/,I1,2013,0,2,7.4,3.9,1.65
QDfBhRI3/,E0,2013,6,1,2.29,3.4,3.8
xbH2w9qP/,SP1,2013,1,1,1.95,4,4.25
GvmGBy3E/,D1,2013,0,1,3.6,3.75,2.2
Oz5sOs9M/,F1,2013,0,0,1.58,4.2,7.8
tbbDYJcc/,SP1,2013,1,1,2.52,3.51,3.15
2FPPcMfq/,E0,2013,1,0,1.57,4.59,7.6
2yqCCHm8/,D1,2013,1,1,3,3.51,2.61
4Ksw7QXd/,E0,2013,2,4,1.8,4,5.96
6afnN1OS/,F1,2013,1,0,2.35,3.6,3.45
88tEILWq/,F1,2013,1,0,2.04,3.58,4.59
8Cda1iu7/,D1,2013,3,1,1.8,3.85,5.6
A1nKAeIK/,D1,2013,0,2,1.72,4.09,5.81
AXM8v3g3/,F1,2013,1,1,2.4,3.15,3.8
bsJYe0Pe/,E0,2013,0,0,2.29,3.65,3.6
fPvMGa1d/,F1,2013,2,1,1.73,3.95,6.45
GCfkU46B/,SP1,2013,1,0,2.5,3.65,3.15
GYuIHunj/,F1,2013,2,1,1.53,4.4,8.6
IN3n4gel/,D1,2013,0,2,5.05,4.09,1.8
jypk4OHF/,E0,2013,1,2,2.65,3.3,3.18
l4BRAG5j/,SP1,2013,0,0,3.6,3.7,2.2
lhoO9FXQ/,D1,2013,2,2,2.74,3.61,2.9
roLGxsOF/,F1,2013,4,2,4.2,3.5,2.1
t6OTdtAk/,E0,2013,2,3,2.4,3.6,3.25
thJWRD0b/,I1,2013,0,0,2.85,2.25,5.09
UedsWQya/,SP1,2013,4,0,1.44,5.2,9.5
vX4r5Zur/,D1,2013,2,2,2,3.9,4.09
WSxAQBUn/,E0,2013,0,0,5.2,3.9,1.82
YaZg3rXL/,E0,2013,0,1,9.6,5.5,1.45
z17NBdjp/,SP1,2013,4,3,1.2,9,19.89
zZKnOVaN/,I1,2013,0,1,1.91,4,4.5
277uQiVA/,I1,2013,1,0,1.38,5.5,15
27a9Zari/,SP1,2013,4,2,1.27,7.31,13.91
4fMCwN89/,F1,2013,0,3,2.8,3.15,3.05
8Mk1sg0o/,I1,2013,1,0,1.33,6.4,14
AX0wPNgG/,F1,2013,0,3,2.82,3.3,2.94
bZhIXwD3/,SP1,2013,1,1,1.79,3.95,6.1
Cp3j3DAf/,D1,2013,2,0,2.22,3.6,3.85
Cpoo5429/,E0,2013,0,1,2.44,3.7,3.2
drMrPBpH/,I1,2013,4,1,1.28,6.4,14.7
dUI4uqvc/,F1,2013,1,1,1.25,7.3,19
f3ggTOLH/,SP1,2013,3,0,1.57,4.63,7.4
fJ1JI9Np/,I1,2013,3,0,2.31,3.66,3.5
IcAiNkFT/,I1,2013,3,1,1.55,4.25,8.4
OG8yRXF4/,I1,2013,3,1,1.44,5.35,9
Qm7f2XP0/,D1,2013,1,1,2.78,3.6,2.72
rBts6pm3/,E0,2013,0,0,2.02,3.75,4.25
SlFSSgoh/,I1,2013,6,0,1.57,4.59,8.83
xQiMWcS9/,SP1,2013,3,0,2.25,3.55,3.7
YRFOTZVo/,I1,2013,2,0,3.25,1.91,7
8neoVpi5/,SP1,2013,2,1,3.85,3.65,2.15
pzwb22nS/,E0,2013,1,1,2.39,3.15,3.85
4lqAuXUc/,I1,2013,0,1,1.31,6.6,14
APM5yZsC/,E0,2013,1,0,1.44,5.2,9.5
z5o37lUO/,E0,2013,2,3,1.83,4,4.9
0xxzxg4k/,SP1,2013,6,2,1.3,7.2,12.29
2qRdWSip/,I1,2013,0,3,5.7,4.12,1.73
A7JQbGB2/,SP1,2013,1,3,3.55,3.7,2.25
AiZUz9qT/,I1,2013,0,4,22,8.4,1.2
lAYdweDa/,E0,2013,2,2,1.92,3.9,4.84
lxoMxVEG/,I1,2013,0,1,3.75,3.47,2.29
nDl5tDFi/,I1,2013,1,1,1.91,3.5,5.5
ru4qfWqi/,I1,2013,2,3,2.1,3.7,4
rurEvip4/,I1,2013,0,1,5,3.8,1.85
tzQ0Vn7j/,I1,2013,0,1,3.51,2.69,3.15
W0zRykUM/,I1,2013,1,3,2.9,3.61,2.68
x2sIwBaA/,I1,2013,0,0,3.4,2.02,5.9
jif0UIVe/,F1,2013,3,0,1.38,5.3,13
OtG3qyCF/,SP1,2013,0,0,2.86,3.45,2.8
06LxFA96/,D1,2013,1,2,1.9,3.75,4.97
0MFLy1wM/,F1,2013,0,1,2.2,3.4,3.95
4vSTGWvf/,D1,2013,2,4,2.33,3.55,3.4
8S4eVbGk/,F1,2013,3,2,2.2,3.45,4.2
dlojitw9/,F1,2013,3,1,2.45,3.55,3.3
dUz5OZZk/,SP1,2013,1,1,4.09,3.85,2.06
dYxfNY1Q/,D1,2013,3,3,5.09,4.25,1.77
E9mkOEnK/,D1,2013,3,1,1.33,6.52,11.2
hGvakK7L/,F1,2013,4,1,2.1,3.5,4.2
jy6KJ3H2/,E0,2013,1,2,5.7,4.5,1.69
MFMYFjf0/,D1,2013,1,2,4.3,3.65,2.1
n3e30BfD/,D1,2013,3,0,1.2,8.6,18.07
pjHapHd9/,SP1,2013,2,1,1.73,4.2,6.2
QmTPHCPm/,D1,2013,1,4,2.02,4,3.9
rLL0lSDS/,I1,2013,1,0,1.33,6.6,12.86
rNfUUycM/,SP1,2013,1,0,2.19,3.45,4.09
Ue6eiUT9/,I1,2013,1,1,1.38,5.6,10.05
Usg4Txo2/,F1,2013,2,1,1.95,3.5,5.13
vDzej0hF/,F1,2013,0,2,2.85,3.3,2.93
WQTLIhAs/,D1,2013,1,1,2.1,3.8,3.93
zJloPfXD/,D1,2013,1,2,1.45,5.6,8.8
zLZ8Ngkd/,SP1,2013,1,0,2.46,3.4,3.48
252Xr6yj/,I1,2013,2,0,1.35,5.7,10.5
42l7Aavk/,E0,2013,1,2,5,3.8,1.85
4vAOINW8/,E0,2013,2,0,1.56,4.5,7.92
A7NhjlqG/,I1,2013,0,0,1.83,3.9,5.01
AJyEPVqg/,E0,2013,2,1,1.38,5.8,11
dh1iWv1q/,F1,2013,3,1,4.5,3.6,2.02
dr8mgjac/,I1,2013,2,1,1.36,5.6,12.23
I5hB9Jge/,E0,2013,1,1,3.47,3.15,2.65
IcnnhMN2/,F1,2013,0,1,4.09,3.55,2.15
j57ihAE3/,I1,2013,0,2,1.67,3.98,6.4
jTHeocs3/,SP1,2013,1,0,1.83,4,5
KtDSqnMq/,I1,2013,0,0,1.65,4.59,6.2
KUCzGLGR/,E0,2013,1,2,3.13,3.69,2.45
lbMdk8bM/,I1,2013,1,0,1.48,5.01,9.65
n3aTHsnF/,E0,2013,1,3,4.05,3.65,2.17
QgbXG11L/,E0,2013,4,0,2.5,3.5,3.2
SfW0PFKq/,SP1,2013,0,0,3.1,3.72,2.45
td1yrQjd/,I1,2013,2,1,1.39,5.69,9.89
UBfJ69Td/,I1,2013,1,1,3.81,2.29,3.4
vDEPzLhS/,F1,2013,4,0,2.7,3.25,3.1
WniQVHsG/,SP1,2013,0,4,3.75,3.6,2.33
xQDinwSd/,SP1,2013,1,2,3.65,3.8,2.23
QopZTeCS/,SP1,2013,2,2,1.52,4.7,7.5
Mwa2BuPr/,E0,2013,0,2,7.4,4.9,1.6
xYHxeKv2/,E0,2013,4,1,1.45,5.8,8.6
2PbwtGU7/,F1,2013,0,0,4.2,4.09,1.95
8ARhLoWu/,D1,2013,2,2,1.95,4,4.34
8WOpDlvJ/,D1,2013,3,4,9.25,5.3,1.47
AT4gniis/,F1,2013,1,0,2.2,3.4,3.92
faeVsx0e/,F1,2013,2,0,1.7,4.09,6.3
fRP0JP0h/,D1,2013,3,2,2.45,3.75,3.15
fTKtEUOC/,D1,2013,1,2,1.47,5.8,7.5
G8dRrIpk/,F1,2013,1,0,2.2,3.6,3.76
GtE9H3V4/,D1,2013,3,1,1.5,5.09,8.6
j3n0reRL/,SP1,2013,0,1,5.2,4,1.85
lK3coB6m/,F1,2013,1,1,2.45,3.5,3.64
lMfZtdF1/,F1,2013,1,2,2.79,3.25,3.2
lnQUqbVr/,F1,2013,2,0,1.93,3.8,4.55
MPaw2orS/,I1,2013,3,2,4.7,3.55,1.97
n1QdK5on/,D1,2013,3,0,2.52,3.85,2.9
nwv3lvNR/,F1,2013,1,2,1.57,4.5,7.4
nZXVxZlq/,SP1,2013,1,2,1.95,4.23,4.37
O6HHFs0H/,D1,2013,2,2,2,3.85,4.2
rLyQ3JME/,F1,2013,3,1,1.14,10.5,29
Ugo4sFtS/,SP1,2013,3,0,2.27,3.18,4
UqIDGNpB/,D1,2013,0,1,2.9,4.2,2.65
YHO4IqGb/,D1,2013,1,2,2.98,3.75,2.5
0ngjAjp6/,E0,2013,2,2,2.17,3.75,3.77
2Js6c5jq/,I1,2013,1,0,6,4.09,1.74
4tyIOkaa/,E0,2013,0,3,1.8,4.2,5.9
4UxM4a78/,F1,2013,1,1,2.74,3.3,3.4
6RY5V0GE/,E0,2013,0,1,6.5,4.8,1.6
82gN5Tr3/,I1,2013,2,2,2.42,3.3,3.6
Ac0wDh0m/,E0,2013,1,0,1.33,6.6,15.01
bNdZDYps/,E0,2013,1,1,1.75,3.98,5.96
CSiF8w91/,E0,2013,2,1,1.83,4,5
hMkrCCFg/,E0,2013,5,5,4.09,3.65,2.17
jJjJ7cO7/,E0,2013,1,0,1.33,7,13.98
jRrS4mb9/,I1,2013,2,2,2.15,3.71,5.91
juO0JnD2/,I1,2013,2,5,3.05,4.09,2.45
lC1V37DF/,I1,2013,1,5,18,7.8,1.25
lzpIf3z2/,I1,2013,1,3,2.65,3.6,2.9
MiQrzXY1/,SP1,2013,2,1,1.27,7.8,15.4
r1RvyDJe/,SP1,2013,2,0,1.67,4.4,6.5
rcBwdEeL/,SP1,2013,2,3,2.54,3.5,3.1
rZ0Z2RSL/,I1,2013,0,0,2.04,3.5,5.4
Szz2Wt18/,E0,2013,2,3,1.33,7,13
tAtAdP5k/,I1,2013,1,2,15,7.7,1.27
WClnBWUa/,E0,2013,4,2,1.7,4.4,6.25
WM7ZdftF/,SP1,2013,1,2,1.87,3.9,4.9
zXuEeqLe/,I1,2013,2,1,2.65,3.86,2.76
lbIUczR8/,SP1,2013,1,0,2.42,3.9,3.05
6yzCC3JR/,D1,2013,3,1,1.99,3.64,4.4
2NTWaALt/,F1,2013,1,2,3.03,3.4,2.7
AXUK8iuR/,SP1,2013,0,1,1.45,5.09,9.77
CblNu7zP/,F1,2013,2,0,1.35,6,10.5
d4iEkCYl/,SP1,2013,2,1,2.6,3.6,3
GWfEsT5C/,F1,2013,1,1,2.04,3.75,4.2
OGWCADAE/,SP1,2013,0,0,1.65,4.63,5.5
OxIubljg/,F1,2013,2,1,2.8,3.95,2.6
pnJyaUzm/,F1,2013,2,0,2.4,3.45,3.4
pQX8Bge8/,SP1,2013,0,2,2.7,3.7,2.94
Q1x54jDP/,F1,2013,0,0,3.1,3.26,3
rJd6qky0/,F1,2013,1,3,3.8,3.5,2.25
rLgQnAI7/,SP1,2013,0,2,5.75,4.34,1.68
UHkMmj31/,SP1,2013,3,1,2.29,3.7,3.42
vTd9jhJr/,SP1,2013,1,0,1.3,6.8,13
Wrg2pVLg/,F1,2013,0,2,3.45,3.4,2.4
WtWG9XPK/,SP1,2013,4,0,2.1,3.75,4.2
xKAseYAR/,SP1,2013,1,2,2.25,3.73,3.45
xtdAr9j6/,F1,2013,2,1,2,3.65,4.7
Y7kJtmLI/,F1,2013,0,0,1.6,4.3,8.69
zejIlWme/,SP1,2013,3,3,2.29,3.95,3.51
GALs7ssk/,D1,2013,1,2,2.6,3.8,3.45
2V9a19X0/,SP1,2013,0,1,2.64,4.09,2.66
8KYI649t/,SP1,2013,1,3,2.54,3.7,3.05
bc38am2D/,SP1,2013,1,0,1.49,5.09,7.9
C0ijOWvE/,SP1,2013,4,2,1.54,4.8,7.2
GE7m4Bmr/,SP1,2013,2,0,2.2,3.6,3.79
jqON5OOn/,SP1,2013,1,1,3.6,3.7,2.29
K6440Tn7/,SP1,2013,4,1,1.32,7.2,11.94
OvBe2kIf/,SP1,2013,4,2,1.32,7.25,13
UHBi3V2l/,SP1,2013,4,3,3.3,3.75,2.4
UZMR4rvg/,SP1,2013,2,2,2.2,3.8,3.56
CbSpcEyc/,F1,2014,1,1,5.8,3.7,1.87
Cd9m9zVm/,D1,2014,3,1,1.18,9.8,22.73
0KbSvXLS/,F1,2014,1,1,2.37,3.26,3.81
0KhTQadj/,D1,2014,0,1,3.03,3.55,2.54
AisjfCLF/,F1,2014,3,0,2.86,3.16,3
bev3YUbd/,F1,2014,4,0,1.83,3.8,5.72
nF106YE6/,D1,2014,2,0,3.34,3.56,2.45
phzaZAqj/,F1,2014,1,0,1.7,3.95,6.85
tx145hUC/,D1,2014,2,2,2.2,3.55,3.93
vBiXPJBd/,D1,2014,6,1,2.59,3.46,3.06
W0rneh69/,F1,2014,2,1,1.91,3.55,5.5
WpfOuD6M/,F1,2014,0,2,3.2,3.3,2.7
xIJ703ro/,D1,2014,0,4,6.8,4.33,1.62
YBcd7Ea0/,D1,2014,3,1,1.53,4.59,8
2TpfziUq/,F1,2014,1,3,3.65,3.25,2.45
hfeKtgiG/,F1,2014,0,1,3.78,3.2,2.4
jm8i8fpf/,D1,2014,3,3,1.5,5,8
KSa84CqJ/,D1,2014,3,2,2.45,3.41,3.9
4SLS7VkF/,F1,2014,1,3,4,3.4,2.25
4EtfgWzM/,F1,2014,2,0,2.29,3.4,4.09
4z2Ttup4/,E0,2014,2,2,3.81,3.4,2.35
6B4NoGj6/,D1,2014,1,5,2.36,3.6,3.44
6mQvfvqQ/,D1,2014,0,1,3.73,3.7,2.2
6TDLdlv0/,SP1,2014,1,0,1.53,5.2,9.76
A5MO8Bz9/,F1,2014,1,0,1.6,4,7.8
b5DFafkU/,E0,2014,1,4,5,3.8,2.24
bo5Jndy0/,D1,2014,1,2,2.46,3.45,3.28
bqv1xKho/,SP1,2014,1,2,2.9,3.35,2.82
C01XuaaA/,E0,2014,0,1,2.56,3.4,3.5
CK3L9iL2/,F1,2014,2,1,3.9,3.25,2.31
E5Z6PwFT/,E0,2014,1,3,1.45,5.3,9.5
hQPuf7uG/,SP1,2014,2,0,1.77,3.9,5.96
ji0yuJEG/,E0,2014,0,1,2.56,3.4,3.25
ObNQmAbq/,F1,2014,2,0,1.53,4.2,9
OSC6kbis/,D1,2014,4,0,2.7,3.68,2.89
p23Rpz6C/,D1,2014,0,1,14,6.9,1.3
rJKW6k5L/,F1,2014,1,1,2.75,3.1,3.26
rLDKr1Fi/,E0,2014,1,0,1.47,4.8,10.19
SdRzeKTJ/,D1,2014,3,0,1.91,4,5
WOQYolTe/,F1,2014,2,1,2.46,3.32,3.45
xWGAlI6m/,D1,2014,1,0,2.15,3.55,3.95
zRlLKwLu/,E0,2014,2,0,2.18,3.5,4.05
2kMUnUDk/,F1,2014,4,1,1.6,4.09,8.5
AFPxo8r2/,F1,2014,1,1,1.22,8.19,23
GELYKcNp/,E0,2014,2,0,1.27,8,20
hQ9HcUOg/,SP1,2014,7,0,1.11,16,36
IHpbhjjS/,F1,2014,2,1,2.25,3.25,4.2
jurhWziJ/,D1,2014,2,1,1.18,9.36,23.06
Kf6FmxMg/,D1,2014,2,2,2.79,3.5,2.82
MJGXgnOI/,SP1,2014,1,3,2.92,3.4,2.72
Sr2UfS8C/,SP1,2014,2,1,1.18,11,21.89
UH9Gqs0o/,E0,2014,0,1,6.73,4.05,1.85
WGOqgRfM/,SP1,2014,1,2,2.17,3.4,4.09
8bRCnPXk/,SP1,2014,2,2,2.65,3.25,3.26
M1VGoqmd/,SP1,2014,2,3,3,3.36,2.75
O69aASPd/,SP1,2014,3,0,2.25,3.5,4
Qq3PsLUc/,E0,2014,4,0,1.35,6.6,15
OrwqyADr/,E0,2014,2,1,1.35,7,14
bks2MU48/,F1,2014,0,0,9.6,5,10.5
